event_id,bracket,buy_price,buy_time,sell_price,pnl,resolved,approach
15936,400-424,0.075,1735319957.209136,1.0,12.333333333333334,True,ml
15936,300-324,0.135,1735319957.209136,0.0,-1.0,True,ml
15936,0-249,0.155,1735319957.209136,0.0,-1.0,True,ml
15936,250-274,0.095,1735319957.209136,0.0,-1.0,True,ml
15936,275-299,0.115,1735319957.209136,0.0,-1.0,True,ml
15936,325-349,0.125,1735319957.209136,0.0,-1.0,True,ml
15936,375-399,0.105,1735319957.209136,0.0,-1.0,True,ml
15936,350-374,0.115,1735319957.209136,0.0,-1.0,True,ml
15936,425-449,0.055,1735319957.209136,0.0,-1.0,True,ml
15936,250-274,0.215,1735579157.209136,0.0,-1.0,True,ml
15936,275-299,0.255,1735751957.209136,0.0,-1.0,True,ml
15936,300-324,0.325,1735838357.209136,0.0,-1.0,True,ml
15936,325-349,0.36,1735838357.209136,0.0,-0.9999999999999999,True,ml
15936,375-399,0.2405,1735881557.209136,0.0,-1.0,True,ml
16255,425-449,0.13,1735927142.280732,0.0,-1.0,True,ml
16255,0-249,0.03,1735927142.280732,0.0,-1.0,True,ml
16255,250-274,0.033,1735927142.280732,0.0,-1.0,True,ml
16255,275-299,0.0355,1735927142.280732,0.0,-1.0,True,ml
16255,300-324,0.07,1735927142.280732,0.0,-1.0,True,ml
16255,325-349,0.085,1735927142.280732,0.0,-1.0,True,ml
16255,350-374,0.12,1735927142.280732,0.0,-1.0,True,ml
16255,375-399,0.12,1735927142.280732,0.0,-1.0,True,ml
16255,400-424,0.125,1735927142.280732,0.0,-1.0,True,ml
16255,450-474,0.12,1735927142.280732,0.0,-1.0,True,ml
16255,475-499,0.105,1735927142.280732,0.0,-1.0,True,ml
16255,475-499,0.21,1736186342.280732,0.0,-1.0,True,ml
16564,10-17,0.16,1736530739.514946,0.0,-1.0,True,ml
16564,450-499,0.22,1736530739.514946,0.0,-1.0,True,ml
16564,600-649,0.12,1736530739.514946,0.0,-1.0,True,ml
16564,400-449,0.135,1736530739.514946,1.0,6.4074074074074066,True,ml
16564,500-549,0.19,1736530739.514946,0.0,-1.0,True,ml
